student_id,post_time,platform,text_content,emotion_label,tokenized_text
S000109,2025-10-27 01:04:00,匿名留言板,今天的阳光很温暖，适合出去走走。,positive,今天的阳光很温暖 适合出去走走
S000109,2025-11-03 05:04:00,校园论坛,快递到了，要去菜鸟驿站取。,neutral,快递到了 要去菜鸟驿站取
S000109,2025-11-11 19:03:00,树洞,今天上课老师讲的内容很有趣，学到了很多新知识。 分享给大家~,positive,今天上课老师讲的内容很有趣 学到了很多新知识 分享给大家
S000109,2025-11-25 10:33:00,校园论坛,连续几天失眠，白天没精神。,negative,连续几天失眠 白天没精神
S000109,2025-11-26 16:49:00,树洞,图书馆二楼的自习室比较安静。,neutral,图书馆二楼的自习室比较安静
S000110,2025-09-05 17:35:00,树洞,和朋友们一起吃饭好开心呀！ 希望明天会更好,positive,和朋友们一起吃饭好开心呀 希望明天会更好
S000110,2025-09-11 14:28:00,树洞,今天食堂推出了新菜品，排队的人很多。,neutral,今天食堂推出了新菜品 排队的人很多
S000110,2025-10-06 01:32:00,树洞,图书馆的氛围很好，学习效率很高。 #今天,positive,图书馆的氛围很好 学习效率很高
S000110,2025-10-14 11:52:00,校园论坛,完成了一个月的早起打卡计划，坚持就是胜利！ #记录,positive,完成了一个月的早起打卡计划 坚持就是胜利
S000110,2025-10-28 10:07:00,校园论坛,今天上了三节课，分别是高数、英语和体育。,neutral,今天上了三节课 分别是高数 英语和体育
S000110,2025-11-21 09:56:00,匿名留言板,感觉自己什么都做不好，好失败... 给自己加油！,negative,感觉自己什么都做不好 好失败 给自己加油
S000111,2025-09-13 21:14:00,树洞,完成了所有作业，可以好好休息一下了。 给自己加油！,positive,完成了所有作业 可以好好休息一下了 给自己加油
S000111,2025-09-25 22:21:00,树洞,收到了好朋友的礼物，感动！,positive,收到了好朋友的礼物 感动
S000111,2025-09-26 06:07:00,校园论坛,下节课换到了更大的教室。,neutral,下节课换到了更大的教室
S000111,2025-10-08 17:33:00,树洞,感觉好孤独，没有人理解我...,negative,感觉好孤独 没有人理解我
S000111,2025-11-03 04:52:00,校园论坛,手机内存不够了，需要清理一下。,neutral,手机内存不够了 需要清理一下
S000111,2025-11-19 19:30:00,校园论坛,室友今天生日，准备买个蛋糕。 加油！,neutral,室友今天生日 准备买个蛋糕 加油
S000112,2025-09-17 03:24:00,匿名留言板,明天早八有课，要定闹钟了。 #校园生活,neutral,明天早八有课 要定闹钟了
S000112,2025-10-14 09:28:00,匿名留言板,这周生活费还剩一半，需要省着点花。 #今天,neutral,这周生活费还剩一半 需要省着点花
S000112,2025-10-20 13:38:00,校园论坛,今天作业不多，可以早点休息。 #日常,neutral,今天作业不多 可以早点休息
S000112,2025-11-04 04:31:00,树洞,考试终于结束了，感觉发挥得不错！ 分享给大家~,positive,考试终于结束了 感觉发挥得不错 分享给大家
S000112,2025-11-14 15:59:00,匿名留言板,今天和室友闹矛盾了，心情很差。 加油！,negative,今天和室友闹矛盾了 心情很差 加油
S000112,2025-11-26 18:07:00,匿名留言板,今天食堂推出了新菜品，排队的人很多。 #记录,neutral,今天食堂推出了新菜品 排队的人很多
S000113,2025-10-15 21:08:00,匿名留言板,天气预报说明天会下雨，记得带伞。 分享给大家~,neutral,天气预报说明天会下雨 记得带伞 分享给大家
S000113,2025-10-25 00:33:00,校园论坛,图书馆的氛围很好，学习效率很高。,positive,图书馆的氛围很好 学习效率很高
S000113,2025-11-05 09:53:00,匿名留言板,快递到了，要去菜鸟驿站取。 加油！,neutral,快递到了 要去菜鸟驿站取 加油
S000113,2025-11-10 20:13:00,校园论坛,和新同学认识聊得很愉快，交到了新朋友。 加油！,positive,和新同学认识聊得很愉快 交到了新朋友 加油
S000113,2025-11-13 21:45:00,树洞,感觉和周围的人格格不入。 #日常,negative,感觉和周围的人格格不入
S000113,2025-11-21 10:45:00,校园论坛,完成了所有作业，可以好好休息一下了。 分享给大家~,positive,完成了所有作业 可以好好休息一下了 分享给大家
S000114,2025-09-08 06:17:00,匿名留言板,天气预报说明天会下雨，记得带伞。 #日常,neutral,天气预报说明天会下雨 记得带伞
S000114,2025-09-19 01:44:00,校园论坛,周末打算去超市买点日用品。 分享给大家~,neutral,周末打算去超市买点日用品 分享给大家
S000114,2025-10-03 06:39:00,树洞,今天食堂推出了新菜品，排队的人很多。,neutral,今天食堂推出了新菜品 排队的人很多
S000114,2025-10-19 12:26:00,校园论坛,快递到了，要去菜鸟驿站取。 分享给大家~,neutral,快递到了 要去菜鸟驿站取 分享给大家
S000114,2025-10-28 03:39:00,匿名留言板,电脑风扇声音很大，该清灰了。,neutral,电脑风扇声音很大 该清灰了
S000114,2025-11-11 12:15:00,匿名留言板,想家了，好想回家... 加油！,negative,想家了 好想回家 加油
S000115,2025-09-23 23:32:00,校园论坛,考试终于结束了，感觉发挥得不错！ #今天,positive,考试终于结束了 感觉发挥得不错
S000115,2025-09-26 23:12:00,校园论坛,今天上课老师讲的内容很有趣，学到了很多新知识。 给自己加油！,positive,今天上课老师讲的内容很有趣 学到了很多新知识 给自己加油
S000115,2025-10-04 04:10:00,校园论坛,期末复习太累了，脑子转不动。,negative,期末复习太累了 脑子转不动
S000115,2025-11-20 19:53:00,匿名留言板,下周有社团活动，需要招募志愿者。 希望明天会更好,neutral,下周有社团活动 需要招募志愿者 希望明天会更好
S000115,2025-11-30 04:02:00,校园论坛,今天的阳光很温暖，适合出去走走。 希望明天会更好,positive,今天的阳光很温暖 适合出去走走 希望明天会更好
S000115,2025-11-30 22:41:00,匿名留言板,今天摔了一跤，膝盖好疼... 分享给大家~,negative,今天摔了一跤 膝盖好疼 分享给大家
S000116,2025-09-10 22:20:00,校园论坛,今天和室友闹矛盾了，心情很差。 分享给大家~,negative,今天和室友闹矛盾了 心情很差 分享给大家
S000116,2025-09-28 21:21:00,树洞,想家了，好想回家...,negative,想家了 好想回家
S000116,2025-10-28 07:57:00,树洞,明天早八有课，要定闹钟了。,neutral,明天早八有课 要定闹钟了
S000116,2025-11-04 05:26:00,校园论坛,人际交往好复杂，感觉好累。,negative,人际交往好复杂 感觉好累
S000116,2025-11-19 16:30:00,匿名留言板,今天上了三节课，分别是高数、英语和体育。,neutral,今天上了三节课 分别是高数 英语和体育
S000116,2025-11-27 10:24:00,校园论坛,明天有小组会议，要准备一下PPT。 #今天,neutral,明天有小组会议 要准备一下 ppt
S000117,2025-09-04 14:45:00,校园论坛,最近压力好大，睡不着觉。,negative,最近压力好大 睡不着觉
S000117,2025-09-13 05:49:00,校园论坛,今天感觉好累，什么都不想做。 给自己加油！,negative,今天感觉好累 什么都不想做 给自己加油
S000117,2025-10-07 00:58:00,树洞,生活费快花完了，又不好意思向家里要... 分享给大家~,negative,生活费快花完了 又不好意思向家里要 分享给大家
S000117,2025-10-28 15:02:00,匿名留言板,周末和室友一起去看了电影，很放松！ #校园生活,positive,周末和室友一起去看了电影 很放松
S000117,2025-11-25 20:49:00,校园论坛,收到了好朋友的礼物，感动！,positive,收到了好朋友的礼物 感动
S000117,2025-11-29 23:49:00,匿名留言板,最近压力好大，睡不着觉。 加油！,negative,最近压力好大 睡不着觉 加油
S000118,2025-10-03 17:04:00,校园论坛,最近食欲不好，什么都不想吃。 #日常,negative,最近食欲不好 什么都不想吃
S000118,2025-10-09 19:05:00,校园论坛,今天尝试了一道新菜，很成功！ #今天,positive,今天尝试了一道新菜 很成功
S000118,2025-10-28 20:25:00,匿名留言板,今天感觉好累，什么都不想做。 #今天,negative,今天感觉好累 什么都不想做
S000118,2025-11-08 00:41:00,匿名留言板,图书馆九点闭馆，需要早点去。 加油！,neutral,图书馆九点闭馆 需要早点去 加油
S000118,2025-11-24 00:30:00,匿名留言板,完成了一个月的早起打卡计划，坚持就是胜利！,positive,完成了一个月的早起打卡计划 坚持就是胜利
S000118,2025-11-29 02:22:00,匿名留言板,明天有小组会议，要准备一下PPT。 #日常,neutral,明天有小组会议 要准备一下 ppt
S000119,2025-09-25 03:11:00,树洞,图书馆二楼的自习室比较安静。,neutral,图书馆二楼的自习室比较安静
S000119,2025-11-09 09:40:00,匿名留言板,完成了所有作业，可以好好休息一下了。,positive,完成了所有作业 可以好好休息一下了
S000119,2025-11-10 02:19:00,校园论坛,完成了所有作业，可以好好休息一下了。,positive,完成了所有作业 可以好好休息一下了
S000119,2025-11-10 14:41:00,校园论坛,想家了，好想回家... 给自己加油！,negative,想家了 好想回家 给自己加油
S000119,2025-11-11 04:07:00,校园论坛,解决了困扰我好久的问题，太开心了！ 希望明天会更好,positive,解决了困扰我好久的问题 太开心了 希望明天会更好
S000119,2025-11-22 16:09:00,树洞,完成了一个月的早起打卡计划，坚持就是胜利！ 希望明天会更好,positive,完成了一个月的早起打卡计划 坚持就是胜利 希望明天会更好
S000120,2025-09-13 06:46:00,校园论坛,今天的课好难，完全听不懂。 #校园生活,negative,今天的课好难 完全听不懂
S000120,2025-10-17 10:27:00,匿名留言板,今天的阳光很温暖，适合出去走走。,positive,今天的阳光很温暖 适合出去走走
S000120,2025-10-28 10:39:00,匿名留言板,图书馆二楼的自习室比较安静。,neutral,图书馆二楼的自习室比较安静
S000120,2025-11-01 14:28:00,匿名留言板,想家了，好想回家... #记录,negative,想家了 好想回家
S000120,2025-11-22 13:17:00,匿名留言板,这周生活费还剩一半，需要省着点花。 给自己加油！,neutral,这周生活费还剩一半 需要省着点花 给自己加油
S000120,2025-11-23 07:06:00,校园论坛,和朋友们一起吃饭好开心呀！,positive,和朋友们一起吃饭好开心呀
S000121,2025-09-03 16:40:00,校园论坛,解决了困扰我好久的问题，太开心了！ 希望明天会更好,positive,解决了困扰我好久的问题 太开心了 希望明天会更好
S000121,2025-09-23 20:38:00,树洞,今天的午餐特别好吃，食堂阿姨太棒了！,positive,今天的午餐特别好吃 食堂阿姨太棒了
S000121,2025-09-26 08:46:00,校园论坛,图书馆九点闭馆，需要早点去。 加油！,neutral,图书馆九点闭馆 需要早点去 加油
S000121,2025-11-09 15:41:00,校园论坛,室友今天生日，准备买个蛋糕。 #今天,neutral,室友今天生日 准备买个蛋糕
S000121,2025-11-15 06:58:00,树洞,今天的午餐特别好吃，食堂阿姨太棒了！ 分享给大家~,positive,今天的午餐特别好吃 食堂阿姨太棒了 分享给大家
S000121,2025-11-15 23:54:00,匿名留言板,今天尝试了一道新菜，很成功！ 分享给大家~,positive,今天尝试了一道新菜 很成功 分享给大家
S000122,2025-09-19 23:46:00,校园论坛,生活费快花完了，又不好意思向家里要...,negative,生活费快花完了 又不好意思向家里要
S000122,2025-10-21 11:32:00,匿名留言板,完成了一个月的早起打卡计划，坚持就是胜利！ 希望明天会更好,positive,完成了一个月的早起打卡计划 坚持就是胜利 希望明天会更好
S000122,2025-11-02 07:04:00,匿名留言板,完成了一个月的早起打卡计划，坚持就是胜利！,positive,完成了一个月的早起打卡计划 坚持就是胜利
S000122,2025-11-05 04:28:00,匿名留言板,解决了困扰我好久的问题，太开心了！ 希望明天会更好,positive,解决了困扰我好久的问题 太开心了 希望明天会更好
S000122,2025-11-06 11:24:00,校园论坛,最近总是莫名的焦虑不安。,negative,最近总是莫名的焦虑不安
S000122,2025-11-23 10:06:00,树洞,耳机丢了，最近只能外放了。 给自己加油！,neutral,耳机丢了 最近只能外放了 给自己加油
S000123,2025-09-16 21:14:00,校园论坛,今天的课好难，完全听不懂。 加油！,negative,今天的课好难 完全听不懂 加油
S000123,2025-09-29 16:25:00,匿名留言板,生活费快花完了，又不好意思向家里要... #记录,negative,生活费快花完了 又不好意思向家里要
S000123,2025-10-04 18:34:00,校园论坛,人际交往好复杂，感觉好累。 给自己加油！,negative,人际交往好复杂 感觉好累 给自己加油
